id,símbolo,nombre,precio_usd,market_cap_usd,volumen_24h_usd,variación_24h_pct
idle-tusd-yield,idletusdyield,IdleTUSD (Best Yield),1.11,0.0,0.0,0.0
t23,t23,T23,8.541e-11,0.0,45055.0,0.47236
dudegen,dudegen,DUDEGEN,6.85e-06,0.0,7.17,
maximus-pool-party,party,Maximus Pool Party,0.00095396,0.0,11.85,
icosa,icsa,Icosa,0.03021875,0.0,7188.84,12.18189
dehero-community-token,heroes,Dehero Community,0.00350077,0.0,8.41,
solamb,solamb,Solamb,1.116e-05,0.0,162.63,-2.2268
icpswap-token,ics,ICPSwap Token,0.00623416,0.0,1428.3,1.19546
patton,patton,Patton,1.31329e-07,0.0,46921.0,3.40735
mine-coin,mih,MINE COIN,0.191083,0.0,290358.0,-0.19715
chewy-token,chewy,Chewy The Bull,5.98965e-07,0.0,105.66,0.63712
dinosaur-inu,dino,Dinosaur Inu,4.06e-12,0.0,23.93,-1.05438
camly-coin,camly,CAMLY COIN,8.71e-06,0.0,318.22,6.06654
kento,knto,Kento,8.8129e-11,0.0,109.31,3.24322
catwifhat,cif,CatwifHat,2.874e-05,0.0,788.1,-9.75117
nengcoin,neng,Nengcoin,7.68849e-07,0.0,142.12,3.06435
pulsedoge,pulsedoge,PulseDoge,0.00011521,0.0,74.88,0.99125
wojakpepe,wope,WojakPepe,1.6478e-08,0.0,134.28,2.14073
chinese-brett,chrett,Chinese Brett,0.00013957,0.0,106.68,4.52349
bitcoin-silver-ai,bsai,Bitcoin Silver AI,278.03,0.0,21290.0,0.18103
layerzero-bridged-sei,sei,LayerZero Bridged Sei,0.289262,0.0,12109320.0,-3.54685
sojak,sojak,Sojak,1.591e-05,0.0,6.89,
chainback,archive,Chainback,6.548e-05,0.0,24.63,0.91908
pepe-unchained,pepu,Pepe Unchained [OLD],0.00013883,0.0,305603.0,9.86182
saga-bridged-usdc-saga,usdc,Saga Bridged USDC (Saga),1.001,0.0,26335450.0,0.02844
wrapped-ethw,wethw,Wrapped ETHW,1.33,0.0,207.26,0.0
shuts-wave,swave,shuts Wave,6.09,0.0,41.97,
icycro,icy,IcyCRO,0.02144237,0.0,2.58,-0.41786
leia,leia,Leia,2.124e-05,0.0,2.75,4.46557
linear-protocol,linear,LiNEAR Protocol Staked NEAR,2.9,0.0,14849.93,0.48632
miner-arena,minar,Miner Arena,0.02164271,0.0,18563.62,0.69991
kittycake,kcake,KittyCake,1.63e-06,0.0,5.39,
knob,knob,KNOB$,2.09e-06,0.0,2.06,0.0503
iykyk,iykyk,IYKYK,1.4248e-10,0.0,427.44,-1.38282
bitdao,bit,BitDAO,0.599916,0.0,1453.3,1.08265
vizslaswap,vizslaswap,VizslaSwap,0.00107829,0.0,305.11,-1.78913
quantum-dao,$qtdao,Quantum DAO,1.35361e-07,0.0,1.93,-0.0805
kitti,kitti,KITTI,1.71981e-10,0.0,9.41,3.07324
blerf,blerf,BLERF,3.24e-06,0.0,10.3,0.2936
layerzero-bridged-wbtc-aptos,zwbtc,LayerZero Bridged WBTC (Aptos),106775.0,0.0,9620.37,-0.27443
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,0.651895,0.0,347.77,1.32479
mork-2,mork,MORK,0.00106496,0.0,290.45,4.65116
calcium,cal,Calcium,0.0006787,0.0,27.47,2.74023
dragonmaster-totem,totem,DragonMaster Totem,0.0004419,0.0,98.88,2.9211
magikal-ai,mgkl,MAGIKAL.ai,5.8167e-08,0.0,59292.0,2.21635
tiger-scrub-money-2,tiger,Tiger Scrub Money,10.57,0.0,2978.3,0.25525
smart-game-finance,smart,Smart Game Finance,1.074e-05,0.0,3673.69,
dogwifpants,pants,dogwifpants,1.755e-05,0.0,30.9,
dubbz,dubbz,Dubbz,0.058267,0.0,12.54,4.52705
xpasg_astrovault,xpasg,xPASG_Astrovault,0.00106641,0.0,94.39,18.32131
horizon-2,hzn,Horizon,0.00025827,0.0,18.58,
neutroswap,neutro,Neutroswap,0.00987439,0.0,1299.78,
dizzyhavoc,dzhv,DizzyHavoc,0.00021105,0.0,494.96,-0.77376
yolo-games,yolo,YOLO Games,5.306e-05,0.0,265.38,-1.13328
papa-on-sol,papa,PAPA on SOL,6.07e-06,0.0,2.65,
nemesis-ai-trader,nemesis,Nemesis AI Trader,0.00066869,0.0,3528.85,1.9874
wolf-solana,wolf,WOLF SOLANA,3.55e-06,0.0,8.03,3.79
wat-bnb,wat,Wat BNB,4.333e-09,0.0,1.55,
swamp-coin,swamp,Swamp Coin,0.00176412,0.0,12.67,
blepe-the-blue,blepe,Blepe the Blue,1.802e-05,0.0,49.67,-1.63463
payslink-token,pays,Payslink Token,0.00029911,0.0,88.76,
pulsebitcoin,plsb,PulseBitcoin,0.0895,0.0,10177.71,25.28616
dinari-nvda-dshares,nvda.d,Dinari NVDA,1.02e-10,0.0,0.0,
kita,$kita,KITA,5.814e-05,0.0,950.91,-3.17854
padre,padre,Padre,0.08598,0.0,95749.0,1.57864
degwefhat,wef,degwefhat,5.47e-06,0.0,4.38,
lucky-coin,lucky,Lucky Coin,34.25,0.0,71.97,2.88843
dinari-spy-dshares,spy.d,Dinari SPY,5.45e-10,0.0,0.0,
duckdao,dd,DuckDAO,0.101305,0.0,916.15,2.13013
sienna,sienna,Sienna,0.01216463,0.0,491.5,0.43213
swusd,swusd,Swerve.fi USD,1.063,0.0,0.0,3e-05
pacific,paf,Pacific,9.002e-05,0.0,56482.0,
oracle-meta-technologies,omt,Oracle Meta Technologies,0.01455182,0.0,53042.0,-0.88368
polygon-bridged-wsteth-polygon,wsteth,Polygon Bridged wstETH (Polygon),3033.51,0.0,26653.0,3.16358
wrapped-xdc,wxdc,Wrapped XDC,0.058666,0.0,554865.0,-1.17665
impostors-blood,blood,Impostors Blood,0.00650893,0.0,739.82,-0.83771
morfey,morfey,Morfey,2.89775e-07,0.0,3.12,
bitxor,bxr,Bitxor,1.39e-05,0.0,0.00315248,
yourmom,yourmom,YourMom,3.34254e-07,0.0,430.34,10.25094
captain-planet,ctp,Captain Planet,4.124e-05,0.0,4.76,
bitz-2,bitz,Bitz,30.07,0.0,72433.0,0.67839
ecorpay,ecor,Ecorpay,0.03608204,0.0,16232.74,2.57799
internet-money,im,Internet Money (ETH),7.802e-09,0.0,1.66,
kermit-cc0e2d66-4b46-4eaf-9f4e-5caa883d1c09,kermit,Kermit,0.00012125,0.0,30.03,2.65798
nugget-trap,ngtg$$,Nugget Trap Gold Token,0.000857,0.0,32168.0,22.33431
smart-pay-technology,spt,SMART PAY TECHNOLOGY,0.603465,0.0,4.23,
icon-x-world,icnx,Icon.X World,0.00229202,0.0,83.19,0.00225
wrapped-hypertensor,tensor,Wrapped Hypertensor,12.71,0.0,10219.83,-0.60862
seed-photo,seed,Seed.Photo,1.039,0.0,28885.0,1.71076
redfeg,redfeg,RedFeg,1.27582e-13,0.0,1.56,1.70657
sporkdao,spork,SporkDAO,0.00697635,0.0,945.65,15.27002
seipex-credits,spex,Seipex Credits,6.08198e-07,0.0,4.76,
kabochan,kabo,KaboChan,4.686e-05,0.0,500.48,-0.51619
duk,duk,Duk,7.25e-06,0.0,7.43,
dinari-nflx-dshares,nflx.d,Dinari NFLX,1229.65,0.0,0.0,0.0
safle,safle,Safle,0.00081568,0.0,24.5,0.81696
unagii-eth,ueth,Unagii ETH,2783.2,0.0,0.0,3.35195
dtsla,dtsla,Tesla Tokenized Stock Defichain,22.21,0.0,0.291731,0.07558
maricoin,mcoin,MariCoin,0.00084003,0.0,36.1,-0.60674
metaderby,dby,Metaderby,0.00047571,0.0,95.14,
wrapped-hbar,whbar,Wrapped HBAR (SaucerSwap),0.151835,0.0,4485372.0,1.99258
capybara-nation,bara,Capybara Nation,1.09e-06,0.0,27620.0,-0.74975
kiteai,kiteai,KITEAI,2.25256e-07,0.0,221141.0,6.48144
unlighted,uld,Unlighted,4.62e-06,0.0,17084.34,
solfarm-2,sfarm,SolFarm,0.04005395,0.0,240.01,2.52244
lecksis,leks,Lecksis,0.00188853,0.0,344157.0,0.1828
inception-restaked-steth,insteth,Inception stETH,2797.57,0.0,13.12,
yfi-yvault,yvyfi,YFI yVault,5225.37,0.0,0.0,1.84273
layerzero-bridged-usde-swellchain,usde,Layerzero Bridged USDE (Swellchain),1.015,0.0,11807.19,1.17839
candide-coin,ccc,Candide Coin,0.00101575,0.0,302.76,1.54293
wojak-finance,woj,Wojak Finance,0.00059835,0.0,56.42,1.08802
zenith-chain,zenith,Zenith Chain,0.00060541,0.0,1.97,
kenda,knda,Kenda,2.98e-06,0.0,100662.0,0.0019
uerii,uerii,UERII,0.00103861,0.0,28.06,3.26894
babysnek,babysnek,BabySNEK,2.172e-05,0.0,100730.0,5.44707
streamer-inu,strm,Streamer Inu,7.065e-05,0.0,70.65,
kabosu-3,$kabosu,Kabosu,4.4e-06,0.0,27.52,
idle-susd-yield,idlesusdyield,IdleSUSD (Yield),1.21,0.0,0.0,0.0
lp-3pool-curve,3crv,LP 3pool Curve,1.04,0.0,64142.0,-7e-05
layerzero-bridged-weth-aptos,weth,LayerZero Bridged WETH (Aptos),2504.18,0.0,33605.0,3.14579
xphere,xp,Xphere,0.02496837,0.0,2776055.0,0.8638
mind-matrix,aimx,Mind Matrix,1.5499e-11,0.0,2839.91,
wrapped-vtru,vtru,Vitruveo Bridged VTRU,0.055241,0.0,1583.75,-14.11939
woke-frens,woke,Woke Frens,0.00027691,0.0,29.64,
memes-street-ai,mst,Memes Street AI,7.82e-09,0.0,3.16,
tonstakers,tston,Tonstakers,3.15,0.0,25278.0,2.63253
block,block,Block,2.705e-05,0.0,26.73,0.06078
uncommon-goods,uncommongoods,UNCOMMON•GOODS,0.063757,0.0,65046.0,-2.13214
scorpion,scorp,Scorpion,0.00097698,0.0,1112.4,-3.31776
bnb-diamond,bnbd,BNB Diamond,4.425e-09,0.0,8.02,1.70371
babysmurf9000,bs9000,BabySmurf9000,2.456e-05,0.0,49.11,
wolf,wolf,WOLF,133.88,0.0,134.44,-1.00627
layerzero-bridged-frxusd,frxusd,LayerZero Bridged frxUSD,0.998995,0.0,61707.0,0.08031
blazestake-staked-sol,bsol,BlazeStake Staked SOL,192.98,0.0,1270106.0,4.01221
thetrumptoken,great,TheTrumpToken,9.46,0.0,304466.0,0.34882
interbtc,ibtc,interBTC,108246.0,0.0,2063.45,1.36949
wrapped-wan,wwan,Wrapped Wan,0.109273,0.0,38694.0,0.78817
token-teknoloji-a-s-ons-silver,onss,Token Teknoloji A.Ş. ONS Silver,36.4,0.0,14246.69,-0.38528
wanxrp,wanxrp,wanXRP,2.3,0.0,17298.66,4.44103
peacepal-ai,peace,PeacePal AI,7.058e-05,0.0,339.76,1.0916
metacraft,mct,Metacraft,1.55,0.0,13184.04,3.30103
magawincat,mawc,Magawincat,2.244e-05,0.0,20.75,
xmpwr_astrovault,xmpwr,xMPWR_Astrovault,0.00049117,0.0,20.53,-0.98055
chad-4,chad/sol,CHAD,0.000158,0.0,3084.77,3.93534
jaypegggers,jay,Jaypeggers,6.09,0.0,108.48,-0.16143
ninja-turtles,$ninja,NINJA TURTLES,6.1408e-08,0.0,148.48,
token-teknoloji-a-s-usd,usdot,Token Teknoloji A.Ş. USD,0.999254,0.0,2322.77,0.06203
egodcoin,egod,EgodCoin,6.4997e-08,0.0,42614.0,2.18414
superbridge-bridged-scrvusd,scrvusd,Superbridge Bridged scrvUSD,1.049,0.0,1273.3,0.11079
num-ars,nars,Num ARS,0.00082146,0.0,458418.0,-1.22193
cantina-royale,crt,Cantina Royale,0.00044359,0.0,8.26,0.65805
uranus-sol,anus,URANUS (SOL),1.345e-05,0.0,43.85,-0.10428
drake-s-dog,diamond,Drake's Dog,1.572e-05,0.0,13.2,3.59453
metashooter,mhunt,MetaShooter,0.00020239,0.0,58716.0,-3.07801
youves-uusd,uusd,Youves uUSD,0.932083,0.0,29.49,-0.57096
yokaiswap,yok,YokaiSwap,0.00014234,0.0,332.5,5.97934
pumpopoly,pumpopoly,Pumpopoly,1.66,0.0,3.35,0.83224
smart-energy-pay,sep,Smart Energy Pay,0.01059243,0.0,12926.43,0.11633
sx-rollup-bridged-usdc-sx-rollup,usdc,SX Rollup Bridged USDC (SX Rollup),0.999902,0.0,138180.0,0.01016
basex,bsx,BaseX,0.02236893,0.0,1165.26,1.29779
bitcoin-bridged-zed20,btc.z,Bitcoin Bridged ZED20,107151.0,0.0,22055.0,-0.40345
warioxrpdumbledoreyugioh69inu,xrp,WarioXRPDumbledoreYugioh69Inu,7.398e-05,0.0,23.53,1.62362
biblical-truth,btru,Biblical Truth,3.92e-06,0.0,429.91,2.10019
bitshiba,shiba,BitShiba,5.64056e-10,0.0,1987.15,1.61305
wormhole-bridged-wrapped-sol-base,wsol,Wormhole Bridged Wrapped SOL (Base),155.87,0.0,62264.0,3.17519
wrapped-btc-defiverse,wbtc,Wrapped BTC (DeFiVerse),109944.0,0.0,1471.15,2.18126
winbit-casino,win,WINBIT CASINO,0.00026814,0.0,18.94,
vodra,vdr,Vodra,0.00144232,0.0,59700.0,-6.25504
usd1,usd1,USD1,0.999521,0.0,5858757.0,-0.04735
basket,bskt,Basket,2.13749e-07,0.0,267.8,0.8726
wrapped-bitcoin-pulsechain,wbtc,Wrapped Bitcoin (PulseChain),671.03,0.0,995754.0,28.25744
wrapped-moonbeam,wglmr,Wrapped Moonbeam,0.064508,0.0,12218.44,1.41706
wienerai,wai,WienerAI,7.07e-06,0.0,38959.0,2.26068
big-bonus-coin,bbc,Big Bonus Coin,0.00821202,0.0,5850.38,3.28496
wrappedm-by-m0,wm,WrappedM by M^0,1.0,0.0,2648858.0,0.02605
vemate,vmt,Vemate,0.00255229,0.0,47062.0,3.56938
vopo,vopo,VOPO,3.17754e-10,0.0,380.15,-7.28313
big-coin-2,bcx,Big Coin,0.00141418,0.0,95139.0,3.89617
vms-classic,vmc,VMS Classic,60.21,0.0,12.04,
vizion-protocol,vizion,Vizion Protocol,0.00028536,0.0,127.03,
wigger,wigger,Wigger,3.001e-05,0.0,3.99,0.57838
warpie,$warpie,Warpie,9.94e-06,0.0,133.74,
wiflama-coin,wflm,WIFLAMA COIN,8.65e-06,0.0,1.51,
will-be-rich,wbr,Will Be Rich,0.079439,0.0,15025.13,15.10494
blastfi-ecosystem-token,$bres,BlastFi Ecosystem Token,0.0057787,0.0,32.38,-0.18124
bifrost-bridged-matic-bifrost,matic,Bifrost Bridged MATIC (Bifrost),0.181826,0.0,3141.13,2.70561
blokpad,bpad,BlokPad,0.00023355,0.0,225.93,0.83181
wrapped-near,wnear,Wrapped Near,2.17,0.0,1388012.0,0.46468
waxe,waxe,WAXE,19.83,0.0,4043.76,-3.17076
big-eyes,big,Big Eyes,2.20587e-07,0.0,1.09,-0.70218
winkhub,wink,WinkHub,0.0177676,0.0,0.06751,
welsh-corgi,corgi,Welsh Corgi,0.0060401,0.0,4.25,
vaporfi,vape,VAPE,0.283261,0.0,323.39,0.24328
wrapped-conflux,wcfx,Wrapped Conflux,0.075573,0.0,104310.0,2.7913
vatan,vatan,Vatan,0.00748544,0.0,209024.0,3.3435
usd0-liquid-bond,usd0++,Staked USD0,0.923388,0.0,979326.0,0.16879
bee-trade-finance,btf,Bee Trade Finance,2.01,0.0,36076216.0,4.32245
bitcoin-cats,1cat,Bitcoin Cats,0.00021381,0.0,184055.0,-3.25845
wally-the-whale,wally,Wally The Whale,2.0259e-08,0.0,1.56,
blove-dapp-token,bld,BLove DApp Token,4.03336e-10,0.0,3.03,
blocksmith-labs-forge,$forge,$FORGE,0.00378379,0.0,167.51,2.22332
welups-blockchain,welups,Welups Blockchain,7.00413e-07,0.0,0.927223,
usd1doge,usd1doge,USD1DOGE,0.00015965,0.0,50031.0,19.8113
wrapped-btt,wbtt,Wrapped BTT,1.02e-06,0.0,1167.38,0.0
bemchain,bcn,Bemchain,0.00563055,0.0,70.56,0.94113
wrapped-lyx-universalswaps,wlyx,Wrapped Lyx (UniversalSwaps),0.620988,0.0,46.58,-1.92353
war-of-meme,wome,War Of Meme,1.49e-06,0.0,13.08,
vela-ai,velaai,Vela AI,0.01451222,0.0,253386.0,6.79573
wibx,wbx,Wibx,0.00027889,0.0,13212.73,8.74416
blocktools,tools,Blocktools,0.540201,0.0,54.9,3.79859
wrapped-lyx-sigmaswap,wlyx,Wrapped LYX (SigmaSwap),0.637504,0.0,68.91,-10.2699
blubi,blubi,Blubi,8.61e-06,0.0,1.086,
visiongame,vision,VisionGame,0.00050395,0.0,12808.96,-7.2289
based-peaches,peach,Based Peaches,6.007e-05,0.0,245.6,-0.92889
voucher-dot,vdot,Voucher DOT,5.21,0.0,153070.0,1.07661
bonzi,bonzi,Bonzi,0.00014255,0.0,546.2,7.73438
wrapped-klay,wklay,Wrapped KLAY,0.160804,0.0,2067091.0,-3.38432
wormhole-bridged-wrapped-sol-sui,sol,Wormhole Bridged Wrapped SOL (Sui),157.56,0.0,195757.0,4.64199
wrapped-libertas-omnibus,libertas,Wrapped LIBERTAS OMNIBUS,1.55,0.0,1.96,
bifrost-bridged-eth-bifrost,eth,Bifrost Bridged ETH (Bifrost),2426.44,0.0,64530.0,-0.57032
white-lotus,lotus,White Lotus,0.630829,0.0,21.5,0.58637
bananatok,bna,BananaTok,0.00037975,0.0,6737.99,-2.26327
book-of-baby-memes,babybome,Book of Baby Memes,1.1631e-13,0.0,34.07,1.8046
virtual-tourist,vt,Virtual Tourist,0.00435138,0.0,129436.0,0.49691
waste-coin,waco,Waste Digital Coin,8.145e-05,0.0,18.77,0.00289
winnerz,wnz,Winnerz,0.00296014,0.0,163996.0,-3.43685
black-stallion,bs,Black Stallion,0.00339208,0.0,1530.59,
basesafe,safe,BaseSafe,33.01,0.0,58.58,2.05375
bela,aqua,Bela Aqua,7.33e-16,0.0,0.0,
bitequal,bte,BitEqual,0.068285,0.0,53126.0,-18.72996
based-street-bets,bsb,Based Street Bets,6.08632e-07,0.0,0.998571,1.08347
beluga-fi,beluga,Beluga.fi,20.04,0.0,193.75,0.67405
befi-labs,befi,BeFi Labs,0.00321467,0.0,188548.0,-4.26685
basedswap,bsw,BasedSwap,0.00017974,0.0,85.49,
bitcoin-god,god,Bitcoin God,0.668253,0.0,0.00198866,
based-shiba-inu,bshib,Based Shiba Inu,1.227e-05,0.0,348.27,0.71166
bit-store-coin,store,Bit Store,0.00048228,0.0,26086.0,-4.81873
wrapped-merit-circle,wbeam,Wrapped BEAM,0.00575249,0.0,98325.0,1.44409
wanko-manko-rune,🐶,WANKO•MANKO•RUNES,0.00202835,0.0,42.3,-4.1522
vanguard-sp-500-etf-tokenized-stock-defichain,dvoo,Vanguard S&P 500 ETF Tokenized Stock Defichain,35.79,0.0,1.97,
based-potato,potato,Based Potato,21698.0,0.0,76.96,
big-bud,$bud,Big Bud,1.35937e-10,0.0,319.01,-0.02517
wingriders,wrt,WingRiders,0.0178333,0.0,58969.0,0.06846
wrapped-bone,wbone,Wrapped BONE,0.248968,0.0,3053.64,0.0
venus-beth,vbeth,Venus BETH,55.3,0.0,0.0,2.56948
vmpx,vmpx,VMPX,0.00540662,0.0,59330.0,-1.49332
whitecoin,xwc,Whitecoin,0.00956129,0.0,185194.0,-0.1016
watermelon,wat,Watermelon,5.39e-06,0.0,79.44,4.27806
boo-2,$boo,BOO,2.219e-05,0.0,1.88,1.50863
vitra-studios,vitra,Vitra Studios,6.632e-05,0.0,6.52,0.00387
wrapped-bnb-celer,cewbnb,Wrapped BNB - Celer,560.46,0.0,42.61,
bitstable-finance,$bssb,BitStable Finance,0.02078687,0.0,220380.0,4.76804
wrapped-ckb,wckb,Wrapped CKB,0.00345041,0.0,1088.96,0.26273
wifedoge,wifedoge,Wifedoge,8.9483e-13,0.0,5.76,
wrapped-neon,wneon,Wrapped Neon,0.102047,0.0,484.95,-2.14156
beg,beg,Beg,0.276726,0.0,268.53,-3.30992
venus-busd,vbusd,Venus BUSD,0.0223211,0.0,0.0,-0.18059
vanilla-2,bum,Vanilla,0.00633783,0.0,70875.0,0.55439
vention,vention,Vention,6.384e-05,0.0,1.024,
based-usa,usa,Based USA,0.00013581,0.0,1333.3,5.42282
vape,vape,VAPE,8.52e-06,0.0,153.12,
benddao-bdin-ordinals,bdin,BendDAO BDIN (Ordinals),0.00227086,0.0,50492.0,4.99489
venus-dai,vdai,Venus DAI,0.02536765,0.0,0.0,-0.01019
bloodboy,blood,Bloodboy,5.942e-05,0.0,294.63,
work-x,work,Work X,0.00191322,0.0,56597.0,9.4403
virtue-poker,vpp,Virtue Poker Points,0.00052769,0.0,150.06,-1.05071
virtu-network,virtu,Virtu Network,0.00072439,0.0,9.42,1.82044
bifrost-voucher-astr,vastr,Bifrost Voucher ASTR,0.02903226,0.0,7190.27,1.11863
bit-hotel,bth,Bit Hotel,0.00017694,0.0,41.42,1.02348
ben-s-finale,finale,Ben's Finale,3.46e-06,0.0,445.68,54.2584
wrapped-dag,wdag,Wrapped DAG,0.03466456,0.0,206.08,
wrapped-degen,wdegen,Wrapped DEGEN,0.00320655,0.0,11.09,0.63082
usdai,usdai,USDai,0.99999,0.0,25.71,0.01056
winee3,wne,Winee3,2.45e-06,0.0,61294.0,7.17502
bep20-leo,bleo,BEP20 LEO,0.02465879,0.0,3.48,0.43729
wrapped-btc-caviarnine,xwbtc,Instabridge Wrapped BTC (Radix),108420.0,0.0,22924.0,-1.57882
venus-bch,vbch,Venus BCH,10.73,0.0,0.0,5.01967
bonsai,bonsai,Bonsai,0.173659,0.0,53025.0,1.80769
bitcoin20,btc20,Bitcoin20,0.01832045,0.0,397.24,3.08574
vapor-wallet,vpr,VaporFund,0.00068168,0.0,175500.0,0.40043
bitminerx,bmx,BitMinerX,0.00578345,0.0,4.53,1.20881
vitalek-buteren,vitalek,vitalek buteren,1.881e-05,0.0,11.86,
veil-exchange,veil,Veil Exchange,0.00018673,0.0,7.4,
bitenium-token,bt,Bitenium,0.00100073,0.0,4663.62,0.00806
voice-of-the-gods-by-virtuals,adm,Voice of the Gods by Virtuals,0.00305737,0.0,131081.0,-17.04258
blarb,blarb,BLARB,0.00774375,0.0,3.95,
wrapped-minima,wminima,Wrapped Minima,0.02142255,0.0,220.36,-5.69809
base-dog,dog,Base DOG,225.39,0.0,2.14,
wrapped-massa,wmas,Wrapped Massa,0.0138507,0.0,8632.41,2.22432
wormhole-bridged-weth-celo,weth,Wormhole Bridged WETH (Celo),2507.26,0.0,18028.5,2.79948
windoge98,exe,Windoge98,0.117092,0.0,1407.07,-1.26738
vow-usd,vusd,Vow USD,0.01372419,0.0,10432.71,-2.07731
base-street,street,Base Street,8.65879e-07,0.0,5.02,
base-inu,binu,Base Inu,1.8214e-08,0.0,7.58,
vkax,vkax,VKAX,1e-06,0.0,16.02,
wrapped-bmstr,wbmstr,Wrapped bMSTR,402.85,0.0,0.0,1.79181
wrapped-bouncebit,wbb,Wrapped BounceBit,0.08451,0.0,129064.0,5.23171
wormhole-bridged-weth-moonbeam,weth,Wormhole Bridged WETH (Moonbeam),2522.64,0.0,97.93,4.41338
wrapped-chiliz-kayen,wchz,Wrapped Chiliz (Kayen),0.03551454,0.0,271439.0,0.25646
voodoo,ldz,Voodoo,0.00179373,0.0,193.26,2.83283
waxfusion-staked-wax,lswax,WaxFusion Staked WAX,0.0221125,0.0,134.11,-2.30536
bitcoin-2015-wrapper-meme,btce,bitcoin (2015 Wrapper) (Meme),0.116503,0.0,17230.34,-0.31158
veno-finance-staked-eth,leth,Veno Finance Staked ETH,2557.04,0.0,1088.32,-1.63424
windfall-token,wft,Windfall,0.0073027,0.0,167.49,
vizslaswap,vizslaswap,VizslaSwap,0.00107829,0.0,305.11,-1.78913
blackrock-usd-institutional-digital-liquidity-fund-i-class,buidl-i,BlackRock USD Institutional Digital Liquidity Fund - I Class,1.0,0.0,0.0,0.0
usd-bit,usdbit,USD BIT,0.976919,0.0,1175235.0,-0.40554
wrapped-kaspa,kas,Wrapped Kaspa,0.00936806,0.0,22207.0,-14.23369
base-lord,lordy,Lordy,4.93e-05,0.0,1237.74,-13.24999
voice-street,vst,Voice Street,0.00102717,0.0,2029.89,-16.80203
winerz,$wnz,Winerz,3.45e-06,0.0,54.29,
wrapped-oas-defiverse,woas,Wrapped OAS (DeFiVerse),0.01079965,0.0,2098.0,0.93834
wateract,wtr,Wateract,3.7,0.0,122199.0,0.57225
whiterock,white,WhiteRock,0.00084724,0.0,693444.0,4.67668
bidao,bid,Bidao,0.00047672,0.0,9.78,2.71185
wrapped-oas,woas,Wrapped OAS,0.01054132,0.0,2052.77,-1.21649
wrapped-bnvda,wbnvda,Wrapped bNVDA,158.01,0.0,0.0,0.39875
wrapped-btsla,wbtsla,Wrapped bTSLA,320.22,0.0,8388.96,-1.44927
wif-on-eth,wif,WIF on ETH,7.133e-05,0.0,46810.0,-7.93145
wasd-studios,wasd,WASD Studios,0.00027275,0.0,1038.86,0.17789
vox-royale,vxr,Vox Royale,0.01871893,0.0,583.35,0.07394
bento,bento,Bento,4.162e-09,0.0,4094.53,29.05124
worldbrain-coin,wbc,WorldBrain Coin,0.00250973,0.0,1408.52,-5.42439
wrapped-ceth,ceth,Wrapped cETH,2075.88,0.0,94.59,0.40731
wat-bnb,wat,Wat BNB,4.333e-09,0.0,1.55,
vizion,vizion,Vizion,0.00129733,0.0,51.89,
vaporwave,vwave,Vaporwave,4.7,0.0,210.42,1.64455
based-peng,beng,Based Peng,1.59e-06,0.0,1.75,
vitreus,wvtrs,Vitreus,0.01013144,0.0,38983.0,0.11446
blue-chip,chip,Blue Chip,2.5411e-08,0.0,9.89,
blast-inu,blast,Blast Inu,1.374e-05,0.0,358.09,
wrapped-busd,wbusd,Wrapped BUSD,1.016,0.0,1216.99,1.42007
vanguard-real-estate-tokenized-stock-defichain,dvnq,Vanguard Real Estate Tokenized Stock Defichain,5.76,0.0,0.186657,
willy-2,willy,Willy,5.72e-06,0.0,24.6,
venus-doge,vdoge,Venus DOGE,0.00340379,0.0,77.77,1.92248
whole-earth-coin,wec,Whole Earth Coin,0.00225403,0.0,31.31,
bifrost-bridged-bnb-bifrost,bnb,Bifrost Bridged BNB (Bifrost),621.35,0.0,13070.67,-4.14489
vanity,vny,Vanity,1.17e-05,0.0,5.59,
wrapped-lrs,wlrs,Wrapped LRS,0.00502562,0.0,18.89,-4.66455
vapornodes,vpnd,VaporNodes,0.00070989,0.0,30.11,0.46702
wrapped-ncg,wncg,Wrapped NCG,0.02012372,0.0,405259.0,1.33568
vndc,vndc,VNDC,3.828e-05,0.0,1.35,
book-of-ai-meow,boam,BOOK OF AI MEOW,0.00010751,0.0,0.967611,
bloxies-coin,bxc,BitcoinX,1.688e-05,0.0,764.38,
winklink-bsc,win,WINkLink BSC,4.899e-05,0.0,39922.0,1.567
bitcoin-candy,cdy,Bitcoin Candy,8.05e-06,0.0,8.68,
wrapped-cro,wcro,Wrapped CRO,0.080728,0.0,572966.0,-0.17972
wrapped-dmt,wdmt,Wrapped DMT,6.18,0.0,66.01,9.02098
blastin-pepes,bpepe,Blastin Pepes,0.172194,0.0,172.23,3.30382
base-pro-shops,bps,Base Pro Shops,0.00029205,0.0,938.46,5.99258
basefrog,bfrog,BaseFrog,0.00025958,0.0,1.1,
velorex,vex,Velorex,0.00027343,0.0,3.75,
voucher-ksm,vksm,Voucher KSM,20.69,0.0,2800.94,-1.56475
waves-enterprise,west,Waves Enterprise,0.00817002,0.0,56071.0,-0.10816
wrapped-bitcoin-stacks,xbtc,Wrapped Bitcoin-Stacks,103232.0,0.0,7804.07,
wrapped-dfi,dfi,Wrapped DFI,0.02917626,0.0,369.36,0.0
blastcat,bcat,BlastCat,5.94e-11,0.0,247.92,
wen-2,$wen,WEN,2.125e-08,0.0,14.15,3.14269
